probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
patch_sem_llama_3_1_8b_ASSET_val_0370_87a1d1cc,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states distributaries 'branch off of and flows away from the main stream,' while the transformed text claims they flow 'in an opposite direction,' which misrepresents the spatial relationship and introduces directional language not in the original.",mistral-large-3,True,high,[],Both sentences convey the same concept of a distributary being a river that branches off and flows away from the main stream.
patch_sem_llama_3_1_8b_ASSET_val_0371_a9581e15,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The transformed text replaces the specific 23-mile inner eyewall measurement with vague 'central core' and changes the causal relationship from simultaneous processes to sequential causality ('as...weakened, then...took control').",mistral-large-3,True,high,[],"All key elements including the dissipation of the inner eyewall, the dominance of the outer eyewall, and the improvement in the hurricane's organization are preserved."
patch_sem_llama_3_1_8b_ASSET_val_0376_7a0780f1,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"Temperature range in Fahrenheit is inverted in the transformed text (2.0°F and 11.5°F should correspond to 1.1°C and 6.4°C respectively, but the original shows 2.0 and 11.5 as the full range equivalent to 1.1-6.4°C, making the transformed version semantically misaligned on the numerical mapping).",mistral-large-3,True,high,[],"All entities, events, modals, negations, conditions, and content are preserved."
patch_sem_llama_3_1_8b_ASSET_val_0369_abe64ef1,semantic,2,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original states people were unfamiliar with 'the phrase' (ambiguous referent), while the transformed text specifically claims people didn't recognize 'April Fool's' as a pretext, which adds interpretation not present in the original and changes what people were unfamiliar with.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor structural changes."
INV_SEM_flan-t5-xl_ASSET_val_1050,,,,,,claude-haiku,,parse_error,['JSON_PARSE'],"{
  ""equivalent"": true,
  ""confidence"": ""high"",
  ""failures"": [],
  ""reason"": ""Both texts convey identical meaning: the South China Sea Islands form an archipelago numbering in the hundreds; the only ",mistral-large-3,True,high,[],"The transformed text maintains all entities, events, modals, negation, conditions, and content."
INV_SEM_flan-t5-xl_ASSET_val_1296,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],Spalling (removing material in layers) and shattering (breaking into fragments) are distinct geological processes with different mechanisms and implications.,mistral-large-3,True,high,[],"The change from 'spalled' to 'shattered' does not alter the meaning significantly, as both terms imply breaking off large volumes."
patch_sem_llama_3_1_8b_ASSET_val_0385_391c2af8,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","The original specifies 'night' while the transformed says 'evening'; more critically, the original does not specify the basketball game was at a high school level, which is new information not in the original.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved despite slight differences in phrasing."
patch_sem_gemma_3_27b_ASSET_test_0099_c9e3c5b5,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","The transformed text changes 'separation from them' to 'exile from his people,' which introduces a different consequence with stronger negative connotations, and 'defies that law' is transformed to 'breaks a crucial rule,' altering the specificity of the original action.",mistral-large-3,True,high,[],"All entities, events, and consequences are preserved with similar phrasing."
patch_sem_gemma_3_27b_ASSET_test_0101_d97eb6e5,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"Speed chess (typically 3-5 minutes per player) and rapid chess (10-60 minutes per player) are distinct tournament formats; the original specifies 'speed chess' while the transformed uses 'rapid format,' which are not semantically equivalent terms.",mistral-large-3,True,high,[],The main facts and conditions are preserved.
patch_sem_gemma_3_27b_ASSET_test_0103_9e8b2b32,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts describe the same agents (two former presidents), same actions (being charged/accused), same charges (mutiny/sedition and treason/disloyalty are synonymous), and same historical events (1979 coup/takeover and 1980 Gwangju massacre/incident) with identical factual content.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The terms 'mutiny' and 'treason' are not semantically equivalent to 'sedition' and 'disloyalty', and 'massacre' is not equivalent to 'incident'."
patch_sem_llama_3_1_8b_ASSET_val_0394_904efc39,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original describes anchovies as 'green' with 'blue reflections,' while the transformed text changes this to 'olive hue' with 'iridescent blue undertones,' which alters the specific color description.",mistral-large-3,True,high,[],"Both sentences describe the same physical characteristics of anchovies, using different but semantically similar language."
patch_sem_llama_3_1_8b_ASSET_val_0396_883b3b2d,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The transformed text changes the alphabetization order from 'Eighteen-twelve, War of' to 'War of Eighteen Twelve', altering where the entry would appear in alphabetical sorting.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor phrasing differences."
patch_sem_llama_3_1_8b_ASSET_val_0399_0a0b6330,semantic,2,ASSET,,,claude-haiku,False,medium,['CONTENT'],"The original specifies 'apple tree produces apples' (singular tree type, specific fruit) while the transformed generalizes to 'orchard generates fruit' (multiple trees, unspecified fruit), altering the precision and specificity of the analogy.",mistral-large-3,True,high,[],"All key elements including entities, actions, and content are preserved with only minor stylistic changes."
patch_sem_llama_3_1_8b_ASSET_val_0400_84eb6379,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies the flag colors as 'green, white and blue' (three equal colors), but the transformed text describes it as 'predominantly green' with 'white and blue accents,' which misrepresents the color composition and emphasis.",mistral-large-3,True,high,[],"All key elements including the year, the number of proposers, and the flag colors are preserved."
patch_sem_gemma_3_27b_ASSET_test_0111_48e396e1,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'NEGATION']","The transformed text contradicts the original by stating versions are 'fully released, finalized' when the original states 'stable releases are rare,' and misrepresents snapshots as 'regularly updated builds' rather than occasional snapshots.",mistral-large-3,True,high,[],Both sentences convey that stable releases are rare but Subversion snapshots or builds are usually stable enough to use.
patch_sem_gemma_3_27b_ASSET_test_0112_41596090,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original's neutral reference to Florence as 'city of his destiny' is transformed into an interpretive claim that he would 'achieve his ultimate purpose,' which adds subjective meaning not present in the original text.",mistral-large-3,True,high,[],"All key elements including the year, the entity (Order), the action (sent/dispatched), and the destination (Florence) are preserved, with the phrase 'city of his destiny' rephrased to 'place where he would achieve his ultimate purpose' maintaining the same meaning."
patch_sem_llama_3_1_8b_ASSET_val_0408_b60d8e0e,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both sentences identify the same subject (Renault Vel Satis), describe it as a premium/high-end vehicle, and attribute it to Renault as a French manufacturer, with all core facts preserved.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']",The transformed text introduces additional descriptive phrases such as 'high-end automobile' and 'a prominent French automotive company' that are not present in the original text.
patch_sem_gemma_3_27b_ASSET_test_0122_979bc282,semantic,1,ASSET,,,claude-haiku,False,high,"['MODALS', 'CONTENT']","The original states Chauvin 'may not accept' (uncertainty about acceptance), while the transformed only describes reluctance and discomfort without preserving the modal of potential non-acceptance; additionally, 'embarrassed' is not equivalent to 'uncomfortable/reluctant.'",mistral-large-3,True,high,[],Both sentences convey that Chauvin was hesitant and uncomfortable about receiving his award.
patch_sem_gemma_3_27b_ASSET_test_0129_39d15438,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],Southern Polestar and Southern Star are different celestial entities with distinct astronomical meanings.,mistral-large-3,True,high,[],All key elements including the description of the appearance and the identification as an incarnation of the Southern Polestar/Star are preserved.
patch_sem_llama_3_1_8b_ASSET_val_0453_20591d9e,semantic,2,ASSET,,,claude-haiku,False,high,['CONTENT'],"A fortnight is 14 days, while a week and a half is only 10-11 days, creating a factual discrepancy in the time interval.",mistral-large-3,True,high,[],
patch_sem_llama_3_1_8b_ASSET_val_0456_78b880a3,semantic,1,ASSET,,,claude-haiku,True,high,[],Both texts convey that Spurgeon experienced severe emotional distress from an event that fundamentally changed his perspective on life toward greater seriousness and self-reflection.,mistral-large-3,False,high,"['ACTIONS', 'CONTENT']",The transformed text introduces concepts like 'indelible mark' and 'greater introspection' that are not explicitly present in the original text.
