probe_id,judge,equivalent,confidence,failures,reason,probe_subtype,tier,dataset,generator_model,base_text_preview,probe_text_preview
patch_sem_llama_3_1_8b_ASSET_val_1315_75c40ebe,claude-haiku,True,high,[],"Both texts convey identical core facts: 1263 date, eastern Iceland chieftains/leaders, last to pledge fealty/swear allegiance to Norwegian king/monarch, end of Icelandic Commonwealth and civil war, with equivalent semantic weight and meaning.",semantic,1,ASSET,llama-3.1-8b,"1263 - The chieftains of the eastern part of Iceland become the last to pledge fealty to the Norwegian king, bringing a more complete end to the Icelandic Commonwealth and the Icelandic civil war.","In the year 1263, the leaders from Iceland's eastern region were the final group to swear allegiance to the Norwegian monarch, effectively marking the culmination of the dissolution of the Icelandic C"
patch_sem_llama_3_1_8b_ASSET_val_1314_8a6b3b37,claude-haiku,True,high,[],Both texts convey that TAR development faced political and economic difficulties during the same time period (1960s-early 1980s); synonymous terms like 'hindered/thwarted' and 'obstacles/challenges' preserve the core meaning and negative modal force.,semantic,1,ASSET,llama-3.1-8b,"Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s, 1970s and early 1980s.","The advancement of the TAR project was repeatedly thwarted by a combination of political and economic challenges over several decades, specifically during the 1960s, 1970s, and the initial years of th"
patch_sem_llama_3_1_8b_ASSET_val_1317_b779d726,claude-haiku,False,medium,['CONTENT'],"The transformed text adds 'for Peace' which is not explicitly stated in the original, constituting added content.",semantic,1,ASSET,llama-3.1-8b,"John Lennon and Yoko Ono conduct their Bed-In at the Queen Elizabeth Hotel in Montreal, Quebec.","In Montreal's Queen Elizabeth Hotel, located in Quebec, John Lennon and Yoko Ono staged a Bed-In for Peace."
patch_sem_llama_3_1_8b_ASSET_val_1318_4b65e286,claude-haiku,True,high,[],"Both sentences convey identical factual content: 58 of 77 works by the same person were first published in a specific journal, with no differences in agents, actions, or numerical facts.",semantic,1,ASSET,llama-3.1-8b,Eventually 58 of her 77 published works first appeared in the journal's pages.,A total of 58 out of her 77 written pieces initially saw publication within the journal's editorial content.
patch_sem_llama_3_1_8b_ASSET_val_1316_e65a55d1,claude-haiku,True,high,[],"Both texts convey the same meaning: software originally created for Apple II was later adapted for other platforms, with no changes to agents, actions, modals, negation, conditions, or factual content.",semantic,2,ASSET,llama-3.1-8b,"Originally made for the Apple II, they were later ported to other platforms.","Initially designed for the Apple II, these applications were subsequently adapted for use on various other systems."
patch_sem_llama_3_1_8b_ASSET_val_1320_b274dd92,claude-haiku,True,high,[],"Both texts convey the same core meaning: Microsoft stopped developing its JVM for Windows 2000 at the SP3 release point, with only minor stylistic variation in phrasing.",semantic,1,ASSET,llama-3.1-8b,Microsoft phased out all development of its Java Virtual Machine (JVM) from Windows 2000 in SP3.,Microsoft ceased further development on its Java Virtual Machine for Windows 2000 with the release of Service Pack 3.
patch_sem_llama_3_1_8b_ASSET_val_1323_a984d4e4,claude-haiku,True,high,[],"Both sentences convey the same core meaning: certain organisms lack true/authentic roots, stems, and leaves/foliage, distinguishing them from higher/more advanced plants.",semantic,2,ASSET,llama-3.1-8b,"They are distinguished from the higher plants by a lack of true roots, stems or leaves.","Unlike more advanced plant species, they do not possess authentic roots, stems, or foliage."
patch_sem_llama_3_1_8b_ASSET_val_1324_294d242e,claude-haiku,False,high,['CONTENT'],"The transformed text adds the meaning 'who perished' (implying death occurred abroad), while the original only states deaths occurred without specifying location of death, and changes 'announce' to 'reveal' which subtly shifts the communicative function.",semantic,1,ASSET,llama-3.1-8b,Approximately ten percent of the known runestones announce the travels and deaths of men abroad.,About one in every ten identified runestones reveal the journeys and fatalities of individuals who perished overseas.
patch_sem_llama_3_1_8b_ASSET_val_1321_f6a2e99d,claude-haiku,True,high,[],"Both texts convey identical information: same person (Kevin Ferguson/Kimbo Slice), same birthdate (February 8, 1974), same nationality (Bahamian-American/Bahamas and United States), and same profession (mixed martial arts fighter/professional in mixed martial arts combat).",semantic,1,ASSET,llama-3.1-8b,"Kevin Ferguson (born February 8, 1974), better known as Kimbo Slice, is a Bahamian-American mixed-martial arts fighter.","Kimbo Slice, whose birth name is Kevin Ferguson, was born on February 8, 1974, and holds dual citizenship of the Bahamas and the United States; he is a professional in the field of mixed martial arts "
patch_sem_llama_3_1_8b_ASSET_val_1330_57cea4bd,claude-haiku,True,high,[],"Both texts convey identical core information: Constantine I's victory over Maxentius at the Battle of Milvian Bridge on October 28, 312, with only stylistic variations ('erected'/'constructed', 'commemorate'/'honor', 'victory'/'triumph') that preserve semantic content.",semantic,2,ASSET,llama-3.1-8b,"It was erected to commemorate Constantine I's victory over Maxentius at the Battle of Milvian Bridge on October 28, 312.","The monument was constructed to honor Constantine I's triumph over Maxentius in the pivotal Battle of Milvian Bridge, which took place on October 28, 312."
patch_sem_llama_3_1_8b_ASSET_val_1332_b76d76c2,claude-haiku,True,high,[],"Both texts convey that his work/contributions provides foundational motivation for contemporary patriots and nationalist activists, with only minor word substitutions that preserve meaning.",semantic,2,ASSET,llama-3.1-8b,His work is often cited as the basis and motive for contemporary patriots and national activists.,His contributions serve as a foundation and inspiration for many modern-day patriots and nationalist advocates today.
patch_sem_llama_3_1_8b_ASSET_val_1335_356c5354,claude-haiku,True,high,[],"Both texts identify the same agents (ales, stouts, Guinness), the same action (using an effect/phenomenon to produce a head), and preserve all factual content with only stylistic variation in phrasing.",semantic,1,ASSET,llama-3.1-8b,Some beverage products such as ales and stouts e. g. Guinness rely on this effect to produce the 'head' on the surface of the poured product.,"Beverage items like ales and stouts, exemplified by Guinness, utilize this phenomenon to create the foamy ""head"" that forms at the top of the liquid when it is poured."
patch_sem_llama_3_1_8b_ASSET_val_1333_c3cc5570,claude-haiku,True,high,[],"Both texts convey identical information about Aaron Schock's role as a U.S. House member representing Illinois's 18th district, with only grammatical restructuring and no factual, modal, or logical changes.",semantic,1,ASSET,llama-3.1-8b,"Surnames Aaron Schock, member of the U. S. House of Representatives representing the 18th district of Illinois.","Representing the 18th congressional district in Illinois is Representative Aaron Schock, a member of the United States House of Representatives."
patch_sem_llama_3_1_8b_ASSET_val_1336_f9f3cfbe,claude-haiku,True,high,[],"Both texts convey identical core information: the entity was regarded as a protective divine figure of Lower Egypt and depicted as a fierce lioness, with only minor vocabulary variations that preserve semantic meaning.",semantic,1,ASSET,llama-3.1-8b,"Originally she was viewed as the protector goddess of Lower Egypt, and consequently depicted as a fierce lioness.","In her earliest depictions, she was revered as the guardian deity of Lower Egypt, often portrayed in the ferocious image of a lioness."
patch_sem_llama_3_1_8b_ASSET_val_1337_d3c392cc,claude-haiku,True,high,[],"Both sentences convey the same core facts: Phil Downing left in 2006 due to communication problems with other band members, with only minor synonymous variations in word choice.",semantic,1,ASSET,llama-3.1-8b,"In 2006, Phil Downing left the band, citing communication problems with other members.","Phil Downing departed from the group in 2006, attributing his decision to difficulties in exchanging information with fellow musicians."
patch_sem_llama_3_1_8b_ASSET_val_1341_9124c7a2,claude-haiku,True,high,[],"Both texts convey that the Karachi Port Trust manages/administers the port and was established in the 19th century, with only minor stylistic variations ('administration' vs 'management', 'carried out by' vs 'falls under jurisdiction of', 'nineteenth' vs '19th') that preserve semantic content.",semantic,1,ASSET,llama-3.1-8b,The administration of the port is carried out by the Karachi Port Trust which was established in the nineteenth century.,"The management of the port falls under the jurisdiction of the Karachi Port Trust, a body that has been operational since the 19th century."
