probe_id,model,probe_family,probe_subtype,tier,dataset,generator_model,base_item_id,scoring_method,rule_score,judge_verified,final_score,similarity,read_delta,overlap,detail_found,base_readability,probe_readability,rule_reason,critical_detail,detail_exact_match,detail_word_overlap,judge_1_name,judge_1_equiv,judge_1_confidence,judge_2_name,judge_2_equiv,judge_2_confidence,base_output_preview,probe_output_preview
DIR_OSE_G037_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G037_advanced,rule_only,1,,1,0.5924,0.52,0.5924,,12.61,12.09,"read_shift=PASS(0.5),diff=PASS(0.592)",,,,,,,,,,"A significant day at Liverpool's Anglican Cathedral marked a major milestone for the families of the 96 people who lost their lives unnecessarily at Hillsborough football ground. The phrase ""the truth",A significant day at Liverpool Cathedral marked a major milestone for the families of 96 people who tragically lost their lives at Sheffield Wednesday's Hillsborough football stadium. A phrase repeate
DIR_OSE_G037_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G037_advanced,rule_only,1,,1,0.2882,5.69,0.2882,,12.61,6.92,"read_shift=PASS(5.7),diff=PASS(0.288)",,,,,,,,,,"A significant day at Liverpool's Anglican Cathedral marked a major milestone for the families of the 96 people who lost their lives unnecessarily at Hillsborough football ground. The phrase ""the truth","In 1989, a very sad event happened at Hillsborough Stadium in Sheffield. Ninety-six people died during a football match between Liverpool and Nottingham Forest. The families of those who died wanted t"
DIR_OSE_G038_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G038_advanced,rule_only,0,,0,0.5698,0.23,0.5698,,7.65,7.89,"read_shift=FAIL(-0.2),diff=PASS(0.570)",,,,,,,,,,"Facebook's user numbers are falling in its biggest markets, according to independent data. This is happening as people look for new social networks to use. Facebook will soon report on how it did fina","Facebook is losing millions of users in its main markets. In the last six months, it lost nearly 9 million monthly visitors in the US and 2 million in the UK. This suggests that Facebook's growth in t"
DIR_OSE_G038_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G038_advanced,rule_only,1,,1,0.4377,1.86,0.4377,,7.65,5.79,"read_shift=PASS(1.9),diff=PASS(0.438)",,,,,,,,,,"Facebook's user numbers are falling in its biggest markets, according to independent data. This is happening as people look for new social networks to use. Facebook will soon report on how it did fina","Facebook is losing many users every month in its biggest markets. In the US, 9 million fewer people visited Facebook in the last six months. In the UK, 2 million fewer people used it.

In the US and U"
DIR_OSE_G039_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G039_advanced,rule_only,0,,0,0.5398,0.25,0.5398,,9.02,8.77,"read_shift=FAIL(0.3),diff=PASS(0.540)",,,,,,,,,,"Vienna has been named the best city to live in the world, while Baghdad is the worst. London, Paris, and New York did not make it into the top 35 cities.

According to a study by Mercer, German-speaki","Vienna has been named the best city to live in the world, while Baghdad is the worst. London, Paris, and New York did not make it into the top 35 cities.

The Mercer Quality of Life study looked at so"
DIR_OSE_G039_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G039_advanced,rule_only,1,,1,0.4432,2.18,0.4432,,9.02,6.84,"read_shift=PASS(2.2),diff=PASS(0.443)",,,,,,,,,,"Vienna has been named the best city to live in the world, while Baghdad is the worst. London, Paris, and New York did not make it into the top 35 cities.

According to a study by Mercer, German-speaki","Vienna is the best city to live in, says a study on quality of life. Baghdad is the worst. London, Paris, and New York are not among the top 35 cities.

Cities where people speak German did well in th"
DIR_OSE_G040_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G040_advanced,rule_only,1,,1,0.5581,1.14,0.5581,,10.34,11.47,"read_shift=PASS(-1.1),diff=PASS(0.558)",,,,,,,,,,"The Moroccan city of Ouarzazate is no stranger to big productions. Located on the edge of the Sahara Desert, it has hosted many famous films and TV shows, including Lawrence of Arabia, The Mummy, and ","The Moroccan city of Ouarzazate is no stranger to big projects. Located on the edge of the Sahara Desert, it's at the heart of Morocco's film industry, where famous movies and TV shows have been filme"
DIR_OSE_G040_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G040_advanced,rule_only,1,,1,0.3952,3.53,0.3952,,10.34,6.81,"read_shift=PASS(3.5),diff=PASS(0.395)",,,,,,,,,,"The Moroccan city of Ouarzazate is no stranger to big productions. Located on the edge of the Sahara Desert, it has hosted many famous films and TV shows, including Lawrence of Arabia, The Mummy, and ","The city of Ouarzazate is in Morocco, near the Sahara Desert. It's now home to four big solar power plants. These plants, along with hydro and wind power, will give Morocco almost half its electricity"
DIR_OSE_G041_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G041_advanced,rule_only,1,,1,0.6124,0.7,0.6124,,9.04,9.75,"read_shift=PASS(-0.7),diff=PASS(0.612)",,,,,,,,,,"Sweden's prisons have a reputation for being progressive. But are they too soft? In 2013, the head of Sweden's prison service, Nils Oberg, announced that four prisons would be closed due to a surprisi","Sweden's prisons have a reputation for being progressive. However, some people wonder if they are too soft. In 2013, Nils Oberg, head of Sweden's prison service, announced that four prisons would clos"
DIR_OSE_G041_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G041_advanced,rule_only,1,,1,0.5084,0.69,0.5084,,9.04,8.36,"read_shift=PASS(0.7),diff=PASS(0.508)",,,,,,,,,,"Sweden's prisons have a reputation for being progressive. But are they too soft? In 2013, the head of Sweden's prison service, Nils Oberg, announced that four prisons would be closed due to a surprisi","Sweden's prisons are known for being modern and liberal. But are they too easy on prisoners? 
The head of Sweden's prison service, Nils Oberg, said that four prisons will close because there are fewer"
DIR_OSE_G042_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G042_advanced,rule_only,1,,1,0.5801,0.83,0.5801,,8.52,7.69,"read_shift=PASS(0.8),diff=PASS(0.580)",,,,,,,,,,"The traditional eight-hour workday is coming to an end for many Japanese workers. However, leaving the office on time and having dinner at home can be seen as disloyal by some employers. 

For decades","After a long day at the office, many workers think about going home to relax with their families. However, in Japan, leaving work on time can be seen as disloyal.

For years, the Japanese government h"
DIR_OSE_G042_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G042_advanced,rule_only,1,,1,0.5081,4.2,0.5081,,8.52,4.31,"read_shift=PASS(4.2),diff=PASS(0.508)",,,,,,,,,,"The traditional eight-hour workday is coming to an end for many Japanese workers. However, leaving the office on time and having dinner at home can be seen as disloyal by some employers. 

For decades","You've worked eight hours at the office. You've finished your main tasks. Now it's time to go home. But many Japanese workers don't leave on time. If they do, people might think they're not loyal to t"
DIR_OSE_G043_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G043_advanced,rule_only,0,,0,0.5706,0.3,0.5706,,8.76,8.46,"read_shift=FAIL(0.3),diff=PASS(0.571)",,,,,,,,,,"British author David Mitchell has written a novel that won't be read for 100 years. The book is part of the Future Library project, created by Scottish artist Katie Paterson. In 2014, 1,000 trees were","British author David Mitchell has finished writing his latest book, but no one will read it for 100 years. He handed over the manuscript to artist Katie Paterson's Future Library project in Oslo, Norw"
DIR_OSE_G043_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G043_advanced,rule_only,1,,1,0.5015,4.51,0.5015,,8.76,4.25,"read_shift=PASS(4.5),diff=PASS(0.502)",,,,,,,,,,"British author David Mitchell has written a novel that won't be read for 100 years. The book is part of the Future Library project, created by Scottish artist Katie Paterson. In 2014, 1,000 trees were","David Mitchell is a famous British writer. He just finished his latest book. But he's not worried about what people think of it. That's because nobody will read it until 2114.

Mitchell is part of the"
DIR_OSE_G044_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G044_advanced,rule_only,1,,1,0.6032,1.51,0.6032,,6.51,8.03,"read_shift=PASS(-1.5),diff=PASS(0.603)",,,,,,,,,,An octopus named Inky has escaped from the National Aquarium in New Zealand. He broke out of his tank and slid down a 50-metre drainpipe into the sea. This happened after the lid of his tank was left ,"An octopus named Inky has escaped from the National Aquarium in New Zealand. He left his tank and slid down a 50-metre drainpipe into the sea. The lid of his tank was accidentally left open, allowing "
DIR_OSE_G044_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G044_advanced,rule_only,0,,0,0.5017,0.11,0.5017,,6.51,6.4,"read_shift=FAIL(0.1),diff=PASS(0.502)",,,,,,,,,,An octopus named Inky has escaped from the National Aquarium in New Zealand. He broke out of his tank and slid down a 50-metre drainpipe into the sea. This happened after the lid of his tank was left ,"An octopus named Inky escaped from an aquarium in New Zealand. He got out of his tank and slid down a long pipe into the sea. Someone had left the lid of his tank open, so Inky was able to climb out.
"
DIR_OSE_G045_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G045_advanced,rule_only,1,,1,0.5759,1.93,0.5759,,9.95,8.02,"read_shift=PASS(1.9),diff=PASS(0.576)",,,,,,,,,,"Why do referees put themselves through the stress and criticism that comes with their job? Talking to some of the top young referees in England, it's clear they have thought about this question a lot.","Why do top football referees put themselves through so much stress and criticism? This season, many people have been complaining about the standard of refereeing, even some former referees. But when y"
DIR_OSE_G045_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G045_advanced,rule_only,1,,1,0.4032,3.74,0.4032,,9.95,6.21,"read_shift=PASS(3.7),diff=PASS(0.403)",,,,,,,,,,"Why do referees put themselves through the stress and criticism that comes with their job? Talking to some of the top young referees in England, it's clear they have thought about this question a lot.","Why do people want to be football referees? Many top referees are happy when asked this question, even though some former referees think standards have fallen and many fans criticize them.

Referees w"
DIR_OSE_G046_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G046_advanced,rule_only,1,,1,0.5778,1.0,0.5778,,9.21,10.21,"read_shift=PASS(-1.0),diff=PASS(0.578)",,,,,,,,,,"When you walk into a store, you're being watched. But it's not just to stop shoplifting. New technology is helping retailers learn more about you, like your age, sex, and size. They want to know how y","When you walk into a department store, cameras are watching you. But these days, they're not just looking for shoplifters. They want to know your age, sex, and shopping habits.

A recent report by IT "
DIR_OSE_G046_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G046_advanced,rule_only,1,,1,0.4756,3.21,0.4756,,9.21,6.0,"read_shift=PASS(3.2),diff=PASS(0.476)",,,,,,,,,,"When you walk into a store, you're being watched. But it's not just to stop shoplifting. New technology is helping retailers learn more about you, like your age, sex, and size. They want to know how y","When you go into a big store, cameras watch you. They make sure you don't put things in your bag without paying. But now, new technology is not just looking for thieves. It wants to know how old you a"
DIR_OSE_G047_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G047_advanced,rule_only,1,,1,0.496,2.3,0.496,,10.08,7.78,"read_shift=PASS(2.3),diff=PASS(0.496)",,,,,,,,,,"Insects are full of protein, easy to find, and might soon be on your plate. For a long time, people in most parts of the world haven't considered them as food, but this is changing. In spring 2013, th","Insects might soon be on our plates. In spring 2013, there will be an effort to show people that eating insects is not disgusting. A festival in London called Pestival 2013 will discuss the consumptio"
DIR_OSE_G047_adv_vs_elem,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G047_advanced,rule_only,1,,1,0.4057,3.61,0.4057,,10.08,6.47,"read_shift=PASS(3.6),diff=PASS(0.406)",,,,,,,,,,"Insects are full of protein, easy to find, and might soon be on your plate. For a long time, people in most parts of the world haven't considered them as food, but this is changing. In spring 2013, th","In some parts of the world, people eat insects as food. In Western countries, this is not common, but it might change soon. There will be a festival in London called Pestival 2013 where people can tal"
DIR_OSE_G048_adv_vs_inter,llama-3.1-70b,directional,ose_difficulty_pair,1,OneStopEnglish,natural_pair,OSE_G048_advanced,rule_only,1,,1,0.627,0.85,0.627,,9.23,10.08,"read_shift=PASS(-0.9),diff=PASS(0.627)",,,,,,,,,,"The International Energy Agency (IEA) says that coal may become the world's biggest source of energy within five years, which could have disastrous effects on the climate. One reason for the increase ","The International Energy Agency (IEA) says that coal will likely become the world's biggest source of energy in the next five years, which could have disastrous effects on the climate.

One reason for"
