probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
patch_sem_gemma_3_27b_ASSET_test_0129_39d15438,semantic,1,ASSET,"Usually portrayed as being bald, with long whiskers, he is said to be an incarnation of the Southern Polestar.","Frequently depicted without hair on his head and possessing a lengthy beard, legends identify him as the embodiment of the Southern Star.",claude-haiku,False,high,['CONTENT'],Southern Polestar and Southern Star are different celestial entities with distinct astronomical meanings.,mistral-large-3,True,high,[],All key elements including the description of the appearance and the identification as an incarnation of the Southern Polestar/Star are preserved.
patch_sem_llama_3_1_8b_ASSET_val_0453_20591d9e,semantic,2,ASSET,"He took to the bush a fortnight later, reportedly with some provisions, an iron pot, and a musket stolen from a marine named Abraham Hand.","A week and a half after that, he allegedly set off into the wilderness, carrying supplies, a metal cooking vessel, and a rifle pilfered from a sailor known as Abraham Hand.",claude-haiku,False,high,['CONTENT'],"A fortnight is 14 days, while a week and a half is only 10-11 days, creating a factual discrepancy in the time interval.",mistral-large-3,True,high,[],
patch_sem_llama_3_1_8b_ASSET_val_0456_78b880a3,semantic,1,ASSET,Spurgeon was emotionally devastated by the event and it had a sobering influence on his life.,"The incident left an indelible mark of profound sorrow on Spurgeon, whose outlook on life underwent a significant shift towards greater introspection.",claude-haiku,True,high,[],Both texts convey that Spurgeon experienced severe emotional distress from an event that fundamentally changed his perspective on life toward greater seriousness and self-reflection.,mistral-large-3,False,high,"['ACTIONS', 'CONTENT']",The transformed text introduces concepts like 'indelible mark' and 'greater introspection' that are not explicitly present in the original text.
patch_sem_llama_3_1_8b_ASSET_val_0463_ad2c611a,semantic,1,ASSET,"Warrington is a large town, borough and unitary authority area of Cheshire, England.","Cheshire in northern England encompasses a substantial urban settlement known as the Borough of Warrington, which also serves as an independent administrative district.",claude-haiku,True,high,[],"Both texts convey that Warrington is a significant urban area in Cheshire, England with borough and unitary authority status, with only minor variations in phrasing and emphasis.",mistral-large-3,False,medium,"['AGENTS', 'CONTENT']","The transformed text introduces 'northern England' and changes the structure of the information, which may imply different geographical context and emphasis."
patch_sem_llama_3_1_8b_ASSET_val_0464_a00b866e,semantic,1,ASSET,"The province has an area of 3,125 km ² which is divided into eight administrative districts (arrondissementen) containing 64 municipalities.","The province covers a total area of 3125 square kilometers, which is subdivided into eight distinct administrative regions, each comprising sixty-four separate municipal entities.",claude-haiku,False,high,['CONTENT'],"The original states 64 municipalities total across eight districts, but the transformed text implies 64 municipalities in each district (each comprising sixty-four), which fundamentally changes the structural relationship and total municipal count.",mistral-large-3,True,high,[],"All facts, numbers, and divisions are preserved with only minor phrasing differences."
patch_sem_llama_3_1_8b_ASSET_val_0468_153a1ed1,semantic,1,ASSET,"Bartolo believes that the Count has been arrested, but Almaviva only has to mention his name to the officer to be released.","Bartolo is convinced that the Count has been apprehended, yet all it takes for Almaviva to walk free is for him to utter a single word about the Count to the constable.",claude-haiku,True,high,[],"Both texts preserve the same agents (Bartolo, Count, Almaviva, officer/constable), actions (belief/conviction about arrest/apprehension, mentioning name to gain release), and logical relationship (Almaviva's freedom depends on naming the Count to an authority figure).",mistral-large-3,False,high,"['AGENTS', 'ACTIONS']","The original text specifies that Almaviva only needs to mention his name (implying Almaviva's own name) to the officer, while the transformed text states that Almaviva needs to utter a single word about the Count to the constable, which are not semantically equivalent actions or agents."
patch_sem_llama_3_1_8b_ASSET_val_0469_e8806853,semantic,1,ASSET,"Apparently after her death, Shah Jahan went into secluded mourning for a year.","Following her passing, Shah Jahan retreated to solitude for a full twelve months, his grief visibly unrelenting throughout that period.",claude-haiku,False,high,['CONTENT'],"The transformed text adds interpretive details ('his grief visibly unrelenting') not present in the original, and changes 'apparently' (expressing uncertainty) to 'Following' (stating fact), altering the epistemic stance.",mistral-large-3,True,high,[],"Both sentences convey the same information about Shah Jahan's mourning period after her death, with the transformed text providing additional descriptive detail."
patch_sem_llama_3_1_8b_ASSET_val_0472_46621b45,semantic,1,ASSET,"However, the mineralogy of the X-type asteroids is not known well enough to constrain this further.","Unfortunately, our current understanding of the mineral composition of X-type asteroids does not provide sufficient information to make a more precise prediction.",claude-haiku,False,high,"['CONTENT', 'AGENTS']",The original states mineralogy is not well-known; the transformed introduces 'our current understanding' (adding an agent) and claims this prevents 'a more precise prediction' (adding new content about predictions not mentioned in original).,mistral-large-3,True,high,[],Both sentences convey the same information about the lack of sufficient knowledge regarding the mineral composition of X-type asteroids.
patch_sem_gemma_3_27b_ASSET_test_0166_cffa9633,semantic,1,ASSET,"Before the advent of the pocket calculator, it was the most commonly used calculation tool in science and engineering.","Prior to the introduction of handheld electronic calculators, the slide rule served as the primary computational device for scientists and engineers.",claude-haiku,False,high,['CONTENT'],"The original does not identify what 'it' refers to (leaving the subject implicit), while the transformed text explicitly names 'the slide rule' as the subject, adding information not present in the original.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor phrasing differences."
patch_sem_llama_3_1_8b_ASSET_val_0475_d9594338,semantic,2,ASSET,"It was founded circa 1958 – 1959 by Malaclypse the Younger with the publication of its principal text, the Principia Discordia.","The organization was established roughly between 1958 and 1959 through the release of its core document, the Principia Discordia, written by Malaclypse the Younger.",claude-haiku,False,high,['AGENTS'],"Original states Malaclypse the Younger founded 'it' (the organization), while transformed states the document was 'written by' Malaclypse the Younger, shifting agency from founding the organization to writing the document.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor stylistic changes."
patch_sem_llama_3_1_8b_ASSET_val_0478_330f30fa,semantic,1,ASSET,"N-Dubz are a MOBO award winning hip hop group from London, based around Camden Town.","The British hip hop trio N-Dubz has received critical acclaim through their numerous wins at the prestigious MOBO Awards, hailing originally from London and closely associated with the vibrant area of",claude-haiku,True,high,[],"Both texts convey that N-Dubz is a hip hop group from London/Camden Town that has won MOBO awards, with identical core facts preserved despite different phrasing and stylistic elaboration.",mistral-large-3,False,high,['CONTENT'],The transformed text introduces additional information about 'critical acclaim' and 'numerous wins' which are not present in the original text.
